ID,Marital Status,Gender,Income,Children,Parent,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,Age Brackets,Purchased Bike
18572,Married,Female,"$60,000.00",0,No,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,39,Middle Aged,No
18891,Married,Female,"$40,000.00",0,No,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,28,Adolescent,No
16773,Married,Male,"$60,000.00",1,Yes,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,33,Middle Aged,No
11233,Married,Male,"$70,000.00",4,Yes,Partial College,Professional,Yes,2,10 Miles +,North America,53,Middle Aged,No
12056,Married,Male,"$120,000.00",2,Yes,Graduate Degree,Management,Yes,3,5-10 Miles,North America,64,Old,No
18423,Single,Male,"$80,000.00",2,Yes,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,52,Middle Aged,No
22743,Married,Female,"$40,000.00",5,Yes,High School,Professional,Yes,2,10 Miles +,North America,60,Old,No
25343,Single,Female,"$20,000.00",3,Yes,Partial High School,Clerical,Yes,2,1-2 Miles,North America,50,Middle Aged,No
13390,Married,Female,"$70,000.00",4,Yes,Partial College,Professional,No,1,1-2 Miles,North America,56,Old,No
17482,Single,Female,"$40,000.00",0,No,Partial High School,Clerical,Yes,2,5-10 Miles,North America,29,Adolescent,No
20504,Married,Female,"$40,000.00",5,Yes,High School,Professional,No,2,2-5 Miles,North America,60,Old,No
12205,Single,Female,"$130,000.00",2,Yes,Bachelors,Management,No,4,0-1 Miles,North America,67,Old,No
17519,Married,Female,"$60,000.00",0,No,Partial College,Professional,Yes,2,5-10 Miles,North America,32,Middle Aged,No
18347,Single,Female,"$30,000.00",0,No,Partial College,Skilled Manual,No,1,1-2 Miles,North America,31,Middle Aged,No
29052,Single,Male,"$40,000.00",0,No,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,Adolescent,No
19147,Married,Male,"$40,000.00",0,No,Bachelors,Professional,No,1,0-1 Miles,North America,42,Middle Aged,No
19217,Married,Male,"$30,000.00",2,Yes,High School,Skilled Manual,Yes,2,1-2 Miles,North America,49,Middle Aged,No
15839,Single,Male,"$30,000.00",0,No,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,32,Middle Aged,No
25041,Single,Male,"$40,000.00",0,No,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,Middle Aged,No
28052,Married,Male,"$60,000.00",2,Yes,High School,Professional,Yes,2,10 Miles +,North America,55,Old,No
26693,Married,Male,"$70,000.00",3,Yes,Partial College,Professional,Yes,1,5-10 Miles,North America,49,Middle Aged,No
26065,Single,Female,"$110,000.00",3,Yes,Bachelors,Management,No,4,1-2 Miles,North America,42,Middle Aged,No
13942,Married,Male,"$60,000.00",1,Yes,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,46,Middle Aged,No
11219,Married,Male,"$60,000.00",2,Yes,High School,Professional,Yes,2,10 Miles +,North America,55,Old,No
23197,Married,Male,"$50,000.00",3,Yes,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,40,Middle Aged,No
18322,Single,Male,"$30,000.00",0,No,Partial High School,Clerical,No,2,0-1 Miles,North America,26,Adolescent,No
15879,Married,Male,"$70,000.00",5,Yes,Bachelors,Management,Yes,2,2-5 Miles,North America,61,Old,No
28278,Married,Male,"$50,000.00",2,Yes,Graduate Degree,Management,Yes,2,5-10 Miles,North America,71,Old,No
24416,Married,Male,"$90,000.00",4,Yes,High School,Professional,Yes,2,1-2 Miles,North America,45,Middle Aged,No
14872,Married,Male,"$30,000.00",0,No,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,32,Middle Aged,No
19731,Married,Male,"$80,000.00",4,Yes,Graduate Degree,Management,Yes,2,5-10 Miles,North America,68,Old,No
23801,Married,Female,"$20,000.00",2,Yes,Partial High School,Clerical,Yes,2,0-1 Miles,North America,49,Middle Aged,No
11807,Married,Male,"$70,000.00",3,Yes,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,34,Middle Aged,No
11622,Married,Male,"$50,000.00",0,No,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,32,Middle Aged,No
26597,Single,Female,"$60,000.00",4,Yes,Bachelors,Skilled Manual,No,2,0-1 Miles,North America,42,Middle Aged,No
19228,Married,Female,"$40,000.00",2,Yes,Partial College,Clerical,Yes,1,0-1 Miles,North America,48,Middle Aged,No
14569,Married,Male,"$60,000.00",1,Yes,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,35,Middle Aged,No
12029,Married,Male,"$30,000.00",0,No,Partial High School,Clerical,No,2,0-1 Miles,North America,28,Adolescent,No
28192,Married,Female,"$70,000.00",5,Yes,Graduate Degree,Professional,Yes,3,10 Miles +,North America,46,Middle Aged,No
28858,Single,Male,"$80,000.00",3,Yes,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,40,Middle Aged,No
14432,Single,Male,"$90,000.00",4,Yes,Graduate Degree,Management,Yes,1,5-10 Miles,North America,73,Old,No
19747,Married,Male,"$50,000.00",4,Yes,Bachelors,Management,Yes,2,10 Miles +,North America,63,Old,No
13934,Married,Male,"$40,000.00",4,Yes,High School,Skilled Manual,Yes,2,2-5 Miles,North America,46,Middle Aged,No
13337,Married,Female,"$80,000.00",5,Yes,Bachelors,Management,Yes,2,5-10 Miles,North America,64,Old,No
27190,Married,Female,"$40,000.00",3,Yes,Partial College,Clerical,Yes,1,1-2 Miles,North America,32,Middle Aged,No
21713,Single,Male,"$80,000.00",5,Yes,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,47,Middle Aged,No
21752,Married,Male,"$60,000.00",3,Yes,Graduate Degree,Management,Yes,2,10 Miles +,North America,64,Old,No
21451,Married,Female,"$40,000.00",4,Yes,High School,Professional,Yes,2,10 Miles +,North America,61,Old,No
20754,Married,Male,"$30,000.00",2,Yes,High School,Skilled Manual,Yes,2,1-2 Miles,North America,51,Middle Aged,No
26495,Single,Female,"$40,000.00",2,Yes,High School,Professional,Yes,2,10 Miles +,North America,57,Old,No
11823,Married,Female,"$70,000.00",0,No,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,39,Middle Aged,No
23449,Married,Male,"$60,000.00",2,Yes,High School,Professional,Yes,2,5-10 Miles,North America,48,Middle Aged,No
23459,Married,Male,"$60,000.00",2,Yes,High School,Professional,Yes,2,5-10 Miles,North America,50,Middle Aged,No
19543,Married,Male,"$70,000.00",5,Yes,Graduate Degree,Professional,No,3,10 Miles +,North America,47,Middle Aged,No
11941,Single,Male,"$60,000.00",0,No,Partial College,Skilled Manual,Yes,0,5-10 Miles,North America,29,Adolescent,No
14389,Married,Male,"$60,000.00",2,Yes,Bachelors,Management,Yes,0,2-5 Miles,North America,59,Old,No
19856,Married,Female,"$60,000.00",4,Yes,Bachelors,Management,Yes,2,2-5 Miles,North America,60,Old,No
27740,Married,Female,"$40,000.00",0,No,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,Adolescent,No
23455,Single,Male,"$80,000.00",2,Yes,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,50,Middle Aged,No
15292,Single,Female,"$60,000.00",1,Yes,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,35,Middle Aged,No
23513,Married,Female,"$40,000.00",3,Yes,Partial College,Professional,Yes,2,5-10 Miles,North America,54,Middle Aged,No
24322,Married,Female,"$60,000.00",4,Yes,Bachelors,Skilled Manual,No,2,0-1 Miles,North America,42,Middle Aged,No
21693,Single,Female,"$60,000.00",0,No,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,40,Middle Aged,No
28056,Married,Male,"$70,000.00",2,Yes,Partial High School,Skilled Manual,Yes,2,10 Miles +,North America,53,Middle Aged,No
11788,Single,Female,"$70,000.00",1,Yes,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,34,Middle Aged,No
22296,Married,Male,"$70,000.00",0,No,Bachelors,Professional,No,1,0-1 Miles,North America,38,Middle Aged,No
15319,Married,Female,"$70,000.00",4,Yes,Bachelors,Management,No,1,1-2 Miles,North America,59,Old,No
17541,Married,Female,"$40,000.00",4,Yes,High School,Skilled Manual,Yes,2,2-5 Miles,North America,43,Middle Aged,No
13073,Married,Female,"$60,000.00",0,No,Partial College,Professional,Yes,2,5-10 Miles,North America,30,Adolescent,No
23491,Single,Male,"$100,000.00",0,No,Partial College,Professional,No,4,1-2 Miles,North America,45,Middle Aged,No
16651,Married,Female,"$120,000.00",2,Yes,Bachelors,Management,Yes,3,5-10 Miles,North America,62,Old,No
16813,Married,Male,"$60,000.00",2,Yes,Partial College,Professional,Yes,2,10 Miles +,North America,55,Old,No
27434,Single,Male,"$70,000.00",4,Yes,Partial College,Professional,Yes,1,10 Miles +,North America,56,Old,No
27756,Single,Female,"$50,000.00",3,Yes,Bachelors,Skilled Manual,No,1,0-1 Miles,North America,40,Middle Aged,No
19012,Married,Male,"$80,000.00",3,Yes,Bachelors,Management,Yes,1,1-2 Miles,North America,56,Old,No
18329,Single,Male,"$30,000.00",0,No,Partial High School,Clerical,No,2,5-10 Miles,North America,27,Adolescent,No
29037,Married,Male,"$60,000.00",0,No,Graduate Degree,Professional,No,0,0-1 Miles,North America,39,Middle Aged,No
26576,Married,Female,"$60,000.00",0,No,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,31,Middle Aged,No
12192,Single,Female,"$60,000.00",2,Yes,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,51,Middle Aged,No
14887,Married,Female,"$30,000.00",1,Yes,High School,Clerical,Yes,1,5-10 Miles,North America,52,Middle Aged,No
11734,Married,Male,"$60,000.00",1,Yes,Partial College,Skilled Manual,No,1,0-1 Miles,North America,47,Middle Aged,No
28004,Married,Female,"$60,000.00",3,Yes,Bachelors,Management,Yes,2,10 Miles +,North America,66,Old,No
19741,Single,Female,"$80,000.00",4,Yes,Graduate Degree,Management,Yes,2,5-10 Miles,North America,65,Old,No
17450,Married,Male,"$80,000.00",5,Yes,Partial College,Professional,Yes,3,5-10 Miles,North America,45,Middle Aged,No
17337,Single,Male,"$40,000.00",0,No,High School,Skilled Manual,Yes,1,5-10 Miles,North America,31,Middle Aged,No
15982,Married,Male,"$110,000.00",5,Yes,Partial College,Professional,Yes,4,2-5 Miles,North America,46,Middle Aged,No
11269,Married,Male,"$130,000.00",2,Yes,Graduate Degree,Management,Yes,2,0-1 Miles,North America,41,Middle Aged,No
13920,Single,Female,"$50,000.00",4,Yes,Bachelors,Skilled Manual,Yes,2,0-1 Miles,North America,42,Middle Aged,No
28972,Single,Female,"$60,000.00",3,Yes,Graduate Degree,Management,Yes,2,10 Miles +,North America,66,Old,No
22730,Married,Male,"$70,000.00",5,Yes,Bachelors,Management,Yes,2,10 Miles +,North America,63,Old,No
29134,Married,Male,"$60,000.00",4,Yes,Bachelors,Skilled Manual,No,3,10 Miles +,North America,42,Middle Aged,No
14332,Single,Female,"$30,000.00",0,No,High School,Skilled Manual,No,2,5-10 Miles,North America,26,Adolescent,No
13466,Married,Male,"$80,000.00",5,Yes,Partial College,Professional,Yes,3,1-2 Miles,North America,46,Middle Aged,No
19664,Single,Male,"$100,000.00",3,Yes,Bachelors,Management,No,3,1-2 Miles,North America,38,Middle Aged,No
